Price per carat,Clarity,Colour,CO,Month,Year,Size
2508.5,SI,L-M,J-M,Nov,2020,1.5-1.69
2156,I1,L-M,J-M,Nov,2020,1.5-1.69
14342.5,VVS,E-F,E-F,Nov,2020,2.01-2.09
10880.625,VS,E-F,E-F,Nov,2020,2.01-2.09
7491.25,SI,E-F,E-F,Nov,2020,2.01-2.09
4681.5,I1,E-F,E-F,Nov,2020,2.01-2.09
9573.333333,VVS,G-I,G-I,Nov,2020,2.01-2.09
8188.75,VS,G-I,G-I,Nov,2020,2.01-2.09
6401.916667,SI,G-I,G-I,Nov,2020,2.01-2.09
4265.333333,I1,G-I,G-I,Nov,2020,2.01-2.09
4273.75,VVS,L-M,J-M,Nov,2020,2.01-2.09
3759,VS,L-M,J-M,Nov,2020,2.01-2.09
3216.25,SI,L-M,J-M,Nov,2020,2.01-2.09
2693.5,I1,L-M,J-M,Nov,2020,2.01-2.09
3412.5,VVS,J-K,J-M,Nov,2020,1.01-1.09
3157.5,VS,J-K,J-M,Nov,2020,1.01-1.09
2812.875,SI,J-K,J-M,Nov,2020,1.01-1.09
2160,I1,J-K,J-M,Nov,2020,1.01-1.09
4335,VVS,J-K,J-M,Nov,2020,1.5-1.69
3976.625,VS,J-K,J-M,Nov,2020,1.5-1.69
3538.375,SI,J-K,J-M,Nov,2020,1.5-1.69
2694,I1,J-K,J-M,Nov,2020,1.5-1.69
5770.875,VVS,J-K,J-M,Nov,2020,2.01-2.09
5033.125,VS,J-K,J-M,Nov,2020,2.01-2.09
4455.375,SI,J-K,J-M,Nov,2020,2.01-2.09
3501,I1,J-K,J-M,Nov,2020,2.01-2.09
7826.25,VVS,E-F,E-F,Dec,2020,1.01-1.09
6536.75,VS,E-F,E-F,Dec,2020,1.01-1.09
4307.375,SI,E-F,E-F,Dec,2020,1.01-1.09
2949.75,I1,E-F,E-F,Dec,2020,1.01-1.09
5328.083333,VVS,G-I,G-I,Dec,2020,1.01-1.09
4938,VS,G-I,G-I,Dec,2020,1.01-1.09
3788.166667,SI,G-I,G-I,Dec,2020,1.01-1.09
2573.166667,I1,G-I,G-I,Dec,2020,1.01-1.09
2618.375,VVS,L-M,J-M,Dec,2020,1.01-1.09
2353.5,VS,L-M,J-M,Dec,2020,1.01-1.09
2063,SI,L-M,J-M,Dec,2020,1.01-1.09
1873.5,I1,L-M,J-M,Dec,2020,1.01-1.09
9783.375,VVS,E-F,E-F,Dec,2020,1.5-1.69
7955.5,VS,E-F,E-F,Dec,2020,1.5-1.69
5689,SI,E-F,E-F,Dec,2020,1.5-1.69
3713.25,I1,E-F,E-F,Dec,2020,1.5-1.69
6666.416667,VVS,G-I,G-I,Dec,2020,1.5-1.69
6059.333333,VS,G-I,G-I,Dec,2020,1.5-1.69
4960,SI,G-I,G-I,Dec,2020,1.5-1.69
3415.833333,I1,G-I,G-I,Dec,2020,1.5-1.69
3107,VVS,L-M,J-M,Dec,2020,1.5-1.69
2768.75,VS,L-M,J-M,Dec,2020,1.5-1.69
2513.625,SI,L-M,J-M,Dec,2020,1.5-1.69
2156,I1,L-M,J-M,Dec,2020,1.5-1.69
14342.5,VVS,E-F,E-F,Dec,2020,2.01-2.09
10880.625,VS,E-F,E-F,Dec,2020,2.01-2.09
7491.25,SI,E-F,E-F,Dec,2020,2.01-2.09
4681.5,I1,E-F,E-F,Dec,2020,2.01-2.09
9541.25,VVS,G-I,G-I,Dec,2020,2.01-2.09
8184.583333,VS,G-I,G-I,Dec,2020,2.01-2.09
6401.916667,SI,G-I,G-I,Dec,2020,2.01-2.09
4265.333333,I1,G-I,G-I,Dec,2020,2.01-2.09
4212.5,VVS,L-M,J-M,Dec,2020,2.01-2.09
3745.75,VS,L-M,J-M,Dec,2020,2.01-2.09
3194,SI,L-M,J-M,Dec,2020,2.01-2.09
2693.5,I1,L-M,J-M,Dec,2020,2.01-2.09
3412.5,VVS,J-K,J-M,Dec,2020,1.01-1.09
3147,VS,J-K,J-M,Dec,2020,1.01-1.09
2769.25,SI,J-K,J-M,Dec,2020,1.01-1.09
2160,I1,J-K,J-M,Dec,2020,1.01-1.09
4335,VVS,J-K,J-M,Dec,2020,1.5-1.69
3956.75,VS,J-K,J-M,Dec,2020,1.5-1.69
3538.375,SI,J-K,J-M,Dec,2020,1.5-1.69
2694,I1,J-K,J-M,Dec,2020,1.5-1.69
5804.625,VVS,J-K,J-M,Dec,2020,2.01-2.09
5033.125,VS,J-K,J-M,Dec,2020,2.01-2.09
4518.75,SI,J-K,J-M,Dec,2020,2.01-2.09
3501,I1,J-K,J-M,Dec,2020,2.01-2.09
8175,VVS,E-F,E-F,Jan,2021,1.01-1.09
6819.25,VS,E-F,E-F,Jan,2021,1.01-1.09
4536.25,SI,E-F,E-F,Jan,2021,1.01-1.09
2970.25,I1,E-F,E-F,Jan,2021,1.01-1.09
5535,VVS,G-I,G-I,Jan,2021,1.01-1.09
5035.916667,VS,G-I,G-I,Jan,2021,1.01-1.09
3897.25,SI,G-I,G-I,Jan,2021,1.01-1.09
2605.666667,I1,G-I,G-I,Jan,2021,1.01-1.09
2654,VVS,L-M,J-M,Jan,2021,1.01-1.09
2399.25,VS,L-M,J-M,Jan,2021,1.01-1.09
2071.75,SI,L-M,J-M,Jan,2021,1.01-1.09
1873.5,I1,L-M,J-M,Jan,2021,1.01-1.09
10364,VVS,E-F,E-F,Jan,2021,1.5-1.69
8267.25,VS,E-F,E-F,Jan,2021,1.5-1.69
5853.75,SI,E-F,E-F,Jan,2021,1.5-1.69
3850,I1,E-F,E-F,Jan,2021,1.5-1.69
6953.333333,VVS,G-I,G-I,Jan,2021,1.5-1.69
6272.333333,VS,G-I,G-I,Jan,2021,1.5-1.69
5105.5,SI,G-I,G-I,Jan,2021,1.5-1.69
3495.666667,I1,G-I,G-I,Jan,2021,1.5-1.69
3180.5,VVS,L-M,J-M,Jan,2021,1.5-1.69
2852.75,VS,L-M,J-M,Jan,2021,1.5-1.69
2576.25,SI,L-M,J-M,Jan,2021,1.5-1.69
2210,I1,L-M,J-M,Jan,2021,1.5-1.69
14948.75,VVS,E-F,E-F,Jan,2021,2.01-2.09
11395,VS,E-F,E-F,Jan,2021,2.01-2.09
7848.75,SI,E-F,E-F,Jan,2021,2.01-2.09
4866.5,I1,E-F,E-F,Jan,2021,2.01-2.09
10002.5,VVS,G-I,G-I,Jan,2021,2.01-2.09
8562.5,VS,G-I,G-I,Jan,2021,2.01-2.09
6634.5,SI,G-I,G-I,Jan,2021,2.01-2.09
4397.666667,I1,G-I,G-I,Jan,2021,2.01-2.09
4327,VVS,L-M,J-M,Jan,2021,2.01-2.09
3882.5,VS,L-M,J-M,Jan,2021,2.01-2.09
3266.25,SI,L-M,J-M,Jan,2021,2.01-2.09
2725.5,I1,L-M,J-M,Jan,2021,2.01-2.09
3447.5,VVS,J-K,J-M,Jan,2021,1.01-1.09
3190,VS,J-K,J-M,Jan,2021,1.01-1.09
2761.25,SI,J-K,J-M,Jan,2021,1.01-1.09
2160,I1,J-K,J-M,Jan,2021,1.01-1.09
4437.25,VVS,J-K,J-M,Jan,2021,1.5-1.69
4110,VS,J-K,J-M,Jan,2021,1.5-1.69
3659,SI,J-K,J-M,Jan,2021,1.5-1.69
2781,I1,J-K,J-M,Jan,2021,1.5-1.69
6020.75,VVS,J-K,J-M,Jan,2021,2.01-2.09
5276.25,VS,J-K,J-M,Jan,2021,2.01-2.09
4777,SI,J-K,J-M,Jan,2021,2.01-2.09
3555,I1,J-K,J-M,Jan,2021,2.01-2.09
8120,VVS,E-F,E-F,Feb,2021,1.01-1.09
6794.5,VS,E-F,E-F,Feb,2021,1.01-1.09
4450.75,SI,E-F,E-F,Feb,2021,1.01-1.09
2949.75,I1,E-F,E-F,Feb,2021,1.01-1.09
5475.5,VVS,G-I,G-I,Feb,2021,1.01-1.09
4985.166667,VS,G-I,G-I,Feb,2021,1.01-1.09
3830.583333,SI,G-I,G-I,Feb,2021,1.01-1.09
2580.333333,I1,G-I,G-I,Feb,2021,1.01-1.09
2623,VVS,L-M,J-M,Feb,2021,1.01-1.09
2358.25,VS,L-M,J-M,Feb,2021,1.01-1.09
2051.125,SI,L-M,J-M,Feb,2021,1.01-1.09
1887,I1,L-M,J-M,Feb,2021,1.01-1.09
10330.5,VVS,E-F,E-F,Feb,2021,1.5-1.69
8235.75,VS,E-F,E-F,Feb,2021,1.5-1.69
5809.25,SI,E-F,E-F,Feb,2021,1.5-1.69
3850,I1,E-F,E-F,Feb,2021,1.5-1.69
6947.666667,VVS,G-I,G-I,Feb,2021,1.5-1.69
6257.333333,VS,G-I,G-I,Feb,2021,1.5-1.69
5105.5,SI,G-I,G-I,Feb,2021,1.5-1.69
3495.666667,I1,G-I,G-I,Feb,2021,1.5-1.69
3154.75,VVS,L-M,J-M,Feb,2021,1.5-1.69
2852.75,VS,L-M,J-M,Feb,2021,1.5-1.69
2543.75,SI,L-M,J-M,Feb,2021,1.5-1.69
2210,I1,L-M,J-M,Feb,2021,1.5-1.69
14948.75,VVS,E-F,E-F,Feb,2021,2.01-2.09
11435,VS,E-F,E-F,Feb,2021,2.01-2.09
7818.75,SI,E-F,E-F,Feb,2021,2.01-2.09
4866.5,I1,E-F,E-F,Feb,2021,2.01-2.09
9930.833333,VVS,G-I,G-I,Feb,2021,2.01-2.09
8540,VS,G-I,G-I,Feb,2021,2.01-2.09
6524.666667,SI,G-I,G-I,Feb,2021,2.01-2.09
4397.666667,I1,G-I,G-I,Feb,2021,2.01-2.09
4311.25,VVS,L-M,J-M,Feb,2021,2.01-2.09
3825,VS,L-M,J-M,Feb,2021,2.01-2.09
3205.75,SI,L-M,J-M,Feb,2021,2.01-2.09
2725.5,I1,L-M,J-M,Feb,2021,2.01-2.09
3406.5,VVS,J-K,J-M,Feb,2021,1.01-1.09
3141.5,VS,J-K,J-M,Feb,2021,1.01-1.09
2727.75,SI,J-K,J-M,Feb,2021,1.01-1.09
2189,I1,J-K,J-M,Feb,2021,1.01-1.09
4420,VVS,J-K,J-M,Feb,2021,1.5-1.69
4093.25,VS,J-K,J-M,Feb,2021,1.5-1.69
3659,SI,J-K,J-M,Feb,2021,1.5-1.69
2799,I1,J-K,J-M,Feb,2021,1.5-1.69
6001.5,VVS,J-K,J-M,Feb,2021,2.01-2.09
5255,VS,J-K,J-M,Feb,2021,2.01-2.09
4777,SI,J-K,J-M,Feb,2021,2.01-2.09
3555,I1,J-K,J-M,Feb,2021,2.01-2.09
8242,VVS,E-F,E-F,Mar,2021,1.01-1.09
6794.5,VS,E-F,E-F,Mar,2021,1.01-1.09
4636.25,SI,E-F,E-F,Mar,2021,1.01-1.09
2982,I1,E-F,E-F,Mar,2021,1.01-1.09
5552.666667,VVS,G-I,G-I,Mar,2021,1.01-1.09
5107.916667,VS,G-I,G-I,Mar,2021,1.01-1.09
3975.916667,SI,G-I,G-I,Mar,2021,1.01-1.09
2627,I1,G-I,G-I,Mar,2021,1.01-1.09
2684,VVS,L-M,J-M,Mar,2021,1.01-1.09
2399.5,VS,L-M,J-M,Mar,2021,1.01-1.09
2103,SI,L-M,J-M,Mar,2021,1.01-1.09
1911,I1,L-M,J-M,Mar,2021,1.01-1.09
10685,VVS,E-F,E-F,Mar,2021,1.5-1.69
8517,VS,E-F,E-F,Mar,2021,1.5-1.69
5966.5,SI,E-F,E-F,Mar,2021,1.5-1.69
3875.5,I1,E-F,E-F,Mar,2021,1.5-1.69
7038.833333,VVS,G-I,G-I,Mar,2021,1.5-1.69
6393,VS,G-I,G-I,Mar,2021,1.5-1.69
5266.416667,SI,G-I,G-I,Mar,2021,1.5-1.69
3526.333333,I1,G-I,G-I,Mar,2021,1.5-1.69
3249.25,VVS,L-M,J-M,Mar,2021,1.5-1.69
2937.25,VS,L-M,J-M,Mar,2021,1.5-1.69
2477.25,SI,L-M,J-M,Mar,2021,1.5-1.69
2253,I1,L-M,J-M,Mar,2021,1.5-1.69
15357.5,VVS,E-F,E-F,Mar,2021,2.01-2.09
11750,VS,E-F,E-F,Mar,2021,2.01-2.09
7907,SI,E-F,E-F,Mar,2021,2.01-2.09
4990.5,I1,E-F,E-F,Mar,2021,2.01-2.09
9974.166667,VVS,G-I,G-I,Mar,2021,2.01-2.09
8636.666667,VS,G-I,G-I,Mar,2021,2.01-2.09
6686,SI,G-I,G-I,Mar,2021,2.01-2.09
4453,I1,G-I,G-I,Mar,2021,2.01-2.09
4315.25,VVS,L-M,J-M,Mar,2021,2.01-2.09
3833.125,VS,L-M,J-M,Mar,2021,2.01-2.09
3269.5,SI,L-M,J-M,Mar,2021,2.01-2.09
2794.5,I1,L-M,J-M,Mar,2021,2.01-2.09
3482,VVS,J-K,J-M,Mar,2021,1.01-1.09
3252.75,VS,J-K,J-M,Mar,2021,1.01-1.09
2747.75,SI,J-K,J-M,Mar,2021,1.01-1.09
2173.5,I1,J-K,J-M,Mar,2021,1.01-1.09
4490.5,VVS,J-K,J-M,Mar,2021,1.5-1.69
4169.25,VS,J-K,J-M,Mar,2021,1.5-1.69
3633.25,SI,J-K,J-M,Mar,2021,1.5-1.69
2796,I1,J-K,J-M,Mar,2021,1.5-1.69
5967.875,VVS,J-K,J-M,Mar,2021,2.01-2.09
5255,VS,J-K,J-M,Mar,2021,2.01-2.09
4667.5,SI,J-K,J-M,Mar,2021,2.01-2.09
3645,I1,J-K,J-M,Mar,2021,2.01-2.09
8268.25,VVS,E-F,E-F,Apr,2021,1.01-1.09
6794.5,VS,E-F,E-F,Apr,2021,1.01-1.09
4687.75,SI,E-F,E-F,Apr,2021,1.01-1.09
2982,I1,E-F,E-F,Apr,2021,1.01-1.09
5687,VVS,G-I,G-I,Apr,2021,1.01-1.09
5222.166667,VS,G-I,G-I,Apr,2021,1.01-1.09
3985.583333,SI,G-I,G-I,Apr,2021,1.01-1.09
2627,I1,G-I,G-I,Apr,2021,1.01-1.09
2712.75,VVS,L-M,J-M,Apr,2021,1.01-1.09
2454.25,VS,L-M,J-M,Apr,2021,1.01-1.09
2111.75,SI,L-M,J-M,Apr,2021,1.01-1.09
1911,I1,L-M,J-M,Apr,2021,1.01-1.09
10753.125,VVS,E-F,E-F,Apr,2021,1.5-1.69
8517,VS,E-F,E-F,Apr,2021,1.5-1.69
5966.5,SI,E-F,E-F,Apr,2021,1.5-1.69
3750,I1,E-F,E-F,Apr,2021,1.5-1.69
7171,VVS,G-I,G-I,Apr,2021,1.5-1.69
6490.5,VS,G-I,G-I,Apr,2021,1.5-1.69
5286.166667,SI,G-I,G-I,Apr,2021,1.5-1.69
3338.666667,I1,G-I,G-I,Apr,2021,1.5-1.69
3296,VVS,L-M,J-M,Apr,2021,1.5-1.69
2943.125,VS,L-M,J-M,Apr,2021,1.5-1.69
2543,SI,L-M,J-M,Apr,2021,1.5-1.69
2126,I1,L-M,J-M,Apr,2021,1.5-1.69
15357.5,VVS,E-F,E-F,Apr,2021,2.01-2.09
11750,VS,E-F,E-F,Apr,2021,2.01-2.09
7907,SI,E-F,E-F,Apr,2021,2.01-2.09
4990.5,I1,E-F,E-F,Apr,2021,2.01-2.09
10022.75,VVS,G-I,G-I,Apr,2021,2.01-2.09
8682.333333,VS,G-I,G-I,Apr,2021,2.01-2.09
6686,SI,G-I,G-I,Apr,2021,2.01-2.09
4490.333333,I1,G-I,G-I,Apr,2021,2.01-2.09
4315.25,VVS,L-M,J-M,Apr,2021,2.01-2.09
3833.125,VS,L-M,J-M,Apr,2021,2.01-2.09
3318.5,SI,L-M,J-M,Apr,2021,2.01-2.09
2794.5,I1,L-M,J-M,Apr,2021,2.01-2.09
3580.5,VVS,J-K,J-M,Apr,2021,1.01-1.09
3289.75,VS,J-K,J-M,Apr,2021,1.01-1.09
2775.75,SI,J-K,J-M,Apr,2021,1.01-1.09
2173.5,I1,J-K,J-M,Apr,2021,1.01-1.09
4590,VVS,J-K,J-M,Apr,2021,1.5-1.69
4206.75,VS,J-K,J-M,Apr,2021,1.5-1.69
3686.5,SI,J-K,J-M,Apr,2021,1.5-1.69
2640,I1,J-K,J-M,Apr,2021,1.5-1.69
6095.5,VVS,J-K,J-M,Apr,2021,2.01-2.09
5332.125,VS,J-K,J-M,Apr,2021,2.01-2.09
4700.25,SI,J-K,J-M,Apr,2021,2.01-2.09
3645,I1,J-K,J-M,Apr,2021,2.01-2.09
8428,VVS,E-F,E-F,May,2021,1.01-1.09
7005.25,VS,E-F,E-F,May,2021,1.01-1.09
4687.75,SI,E-F,E-F,May,2021,1.01-1.09
2982,I1,E-F,E-F,May,2021,1.01-1.09
5815.25,VVS,G-I,G-I,May,2021,1.01-1.09
5340.083333,VS,G-I,G-I,May,2021,1.01-1.09
3985.583333,SI,G-I,G-I,May,2021,1.01-1.09
2627,I1,G-I,G-I,May,2021,1.01-1.09
2712.75,VVS,L-M,J-M,May,2021,1.01-1.09
2454.25,VS,L-M,J-M,May,2021,1.01-1.09
2111.75,SI,L-M,J-M,May,2021,1.01-1.09
1911,I1,L-M,J-M,May,2021,1.01-1.09
11061.625,VVS,E-F,E-F,May,2021,1.5-1.69
8704,VS,E-F,E-F,May,2021,1.5-1.69
5966.5,SI,E-F,E-F,May,2021,1.5-1.69
3750,I1,E-F,E-F,May,2021,1.5-1.69
7396.666667,VVS,G-I,G-I,May,2021,1.5-1.69
6675,VS,G-I,G-I,May,2021,1.5-1.69
5309.5,SI,G-I,G-I,May,2021,1.5-1.69
3338.666667,I1,G-I,G-I,May,2021,1.5-1.69
3347.25,VVS,L-M,J-M,May,2021,1.5-1.69
2943.125,VS,L-M,J-M,May,2021,1.5-1.69
2543,SI,L-M,J-M,May,2021,1.5-1.69
2126,I1,L-M,J-M,May,2021,1.5-1.69
15357.5,VVS,E-F,E-F,May,2021,2.01-2.09
11833.75,VS,E-F,E-F,May,2021,2.01-2.09
7907,SI,E-F,E-F,May,2021,2.01-2.09
4990.5,I1,E-F,E-F,May,2021,2.01-2.09
10329.75,VVS,G-I,G-I,May,2021,2.01-2.09
8917.5,VS,G-I,G-I,May,2021,2.01-2.09
6753,SI,G-I,G-I,May,2021,2.01-2.09
4490.333333,I1,G-I,G-I,May,2021,2.01-2.09
4315.25,VVS,L-M,J-M,May,2021,2.01-2.09
3833.125,VS,L-M,J-M,May,2021,2.01-2.09
3318.5,SI,L-M,J-M,May,2021,2.01-2.09
2794.5,I1,L-M,J-M,May,2021,2.01-2.09
3580.5,VVS,J-K,J-M,May,2021,1.01-1.09
3289.75,VS,J-K,J-M,May,2021,1.01-1.09
2775.75,SI,J-K,J-M,May,2021,1.01-1.09
2173.5,I1,J-K,J-M,May,2021,1.01-1.09
4693.25,VVS,J-K,J-M,May,2021,1.5-1.69
4241.5,VS,J-K,J-M,May,2021,1.5-1.69
3755.75,SI,J-K,J-M,May,2021,1.5-1.69
2640,I1,J-K,J-M,May,2021,1.5-1.69
6193.375,VVS,J-K,J-M,May,2021,2.01-2.09
5414.375,VS,J-K,J-M,May,2021,2.01-2.09
4818.125,SI,J-K,J-M,May,2021,2.01-2.09
3645,I1,J-K,J-M,May,2021,2.01-2.09
8479.25,VVS,E-F,E-F,Jun,2021,1.01-1.09
7103.25,VS,E-F,E-F,Jun,2021,1.01-1.09
4788.5,SI,E-F,E-F,Jun,2021,1.01-1.09
3003.5,I1,E-F,E-F,Jun,2021,1.01-1.09
6008.166667,VVS,G-I,G-I,Jun,2021,1.01-1.09
5424.166667,VS,G-I,G-I,Jun,2021,1.01-1.09
3990.416667,SI,G-I,G-I,Jun,2021,1.01-1.09
2627,I1,G-I,G-I,Jun,2021,1.01-1.09
2754,VVS,L-M,J-M,Jun,2021,1.01-1.09
2518.25,VS,L-M,J-M,Jun,2021,1.01-1.09
2168.25,SI,L-M,J-M,Jun,2021,1.01-1.09
1911,I1,L-M,J-M,Jun,2021,1.01-1.09
11523.5,VVS,E-F,E-F,Jun,2021,1.5-1.69
9202.5,VS,E-F,E-F,Jun,2021,1.5-1.69
6212.5,SI,E-F,E-F,Jun,2021,1.5-1.69
3750,I1,E-F,E-F,Jun,2021,1.5-1.69
7694.333333,VVS,G-I,G-I,Jun,2021,1.5-1.69
7000.5,VS,G-I,G-I,Jun,2021,1.5-1.69
5515.166667,SI,G-I,G-I,Jun,2021,1.5-1.69
3368.666667,I1,G-I,G-I,Jun,2021,1.5-1.69
3442.75,VVS,L-M,J-M,Jun,2021,1.5-1.69
3033.75,VS,L-M,J-M,Jun,2021,1.5-1.69
2607.5,SI,L-M,J-M,Jun,2021,1.5-1.69
2184,I1,L-M,J-M,Jun,2021,1.5-1.69
15661.25,VVS,E-F,E-F,Jun,2021,2.01-2.09
12287.5,VS,E-F,E-F,Jun,2021,2.01-2.09
8174.25,SI,E-F,E-F,Jun,2021,2.01-2.09
4990.5,I1,E-F,E-F,Jun,2021,2.01-2.09
10729.33333,VVS,G-I,G-I,Jun,2021,2.01-2.09
9229.166667,VS,G-I,G-I,Jun,2021,2.01-2.09
6951.333333,SI,G-I,G-I,Jun,2021,2.01-2.09
4490.333333,I1,G-I,G-I,Jun,2021,2.01-2.09
4436,VVS,L-M,J-M,Jun,2021,2.01-2.09
3924.5,VS,L-M,J-M,Jun,2021,2.01-2.09
3419.75,SI,L-M,J-M,Jun,2021,2.01-2.09
2794.5,I1,L-M,J-M,Jun,2021,2.01-2.09
3750,VVS,J-K,J-M,Jun,2021,1.01-1.09
3401,VS,J-K,J-M,Jun,2021,1.01-1.09
2801.5,SI,J-K,J-M,Jun,2021,1.01-1.09
2173.5,I1,J-K,J-M,Jun,2021,1.01-1.09
4848,VVS,J-K,J-M,Jun,2021,1.5-1.69
4402.75,VS,J-K,J-M,Jun,2021,1.5-1.69
4008.75,SI,J-K,J-M,Jun,2021,1.5-1.69
2673,I1,J-K,J-M,Jun,2021,1.5-1.69
6520.75,VVS,J-K,J-M,Jun,2021,2.01-2.09
5743.5,VS,J-K,J-M,Jun,2021,2.01-2.09
4951.5,SI,J-K,J-M,Jun,2021,2.01-2.09
3645,I1,J-K,J-M,Jun,2021,2.01-2.09
8700.5,VVS,E-F,E-F,Jul,2021,1.01-1.09
7206.5,VS,E-F,E-F,Jul,2021,1.01-1.09
4984,SI,E-F,E-F,Jul,2021,1.01-1.09
3182,I1,E-F,E-F,Jul,2021,1.01-1.09
6165.333333,VVS,G-I,G-I,Jul,2021,1.01-1.09
5686.833333,VS,G-I,G-I,Jul,2021,1.01-1.09
4083.666667,SI,G-I,G-I,Jul,2021,1.01-1.09
2811.333333,I1,G-I,G-I,Jul,2021,1.01-1.09
2797,VVS,L-M,J-M,Jul,2021,1.01-1.09
2537.25,VS,L-M,J-M,Jul,2021,1.01-1.09
2178.25,SI,L-M,J-M,Jul,2021,1.01-1.09
1911,I1,L-M,J-M,Jul,2021,1.01-1.09
12052.75,VVS,E-F,E-F,Jul,2021,1.5-1.69
9631,VS,E-F,E-F,Jul,2021,1.5-1.69
6514.25,SI,E-F,E-F,Jul,2021,1.5-1.69
4004,I1,E-F,E-F,Jul,2021,1.5-1.69
8133.166667,VVS,G-I,G-I,Jul,2021,1.5-1.69
7346.666667,VS,G-I,G-I,Jul,2021,1.5-1.69
5713.5,SI,G-I,G-I,Jul,2021,1.5-1.69
3580.666667,I1,G-I,G-I,Jul,2021,1.5-1.69
3565.5,VVS,L-M,J-M,Jul,2021,1.5-1.69
3157.25,VS,L-M,J-M,Jul,2021,1.5-1.69
2766.5,SI,L-M,J-M,Jul,2021,1.5-1.69
2184,I1,L-M,J-M,Jul,2021,1.5-1.69
16867.5,VVS,E-F,E-F,Jul,2021,2.01-2.09
12687.5,VS,E-F,E-F,Jul,2021,2.01-2.09
8518,SI,E-F,E-F,Jul,2021,2.01-2.09
5525,I1,E-F,E-F,Jul,2021,2.01-2.09
11246.66667,VVS,G-I,G-I,Jul,2021,2.01-2.09
9749.416667,VS,G-I,G-I,Jul,2021,2.01-2.09
7477.166667,SI,G-I,G-I,Jul,2021,2.01-2.09
4959.333333,I1,G-I,G-I,Jul,2021,2.01-2.09
4497,VVS,L-M,J-M,Jul,2021,2.01-2.09
3957.5,VS,L-M,J-M,Jul,2021,2.01-2.09
3447.25,SI,L-M,J-M,Jul,2021,2.01-2.09
2916,I1,L-M,J-M,Jul,2021,2.01-2.09
3782.25,VVS,J-K,J-M,Jul,2021,1.01-1.09
3416.75,VS,J-K,J-M,Jul,2021,1.01-1.09
2867.5,SI,J-K,J-M,Jul,2021,1.01-1.09
2158,I1,J-K,J-M,Jul,2021,1.01-1.09
5126.5,VVS,J-K,J-M,Jul,2021,1.5-1.69
4609,VS,J-K,J-M,Jul,2021,1.5-1.69
4171.75,SI,J-K,J-M,Jul,2021,1.5-1.69
2711.5,I1,J-K,J-M,Jul,2021,1.5-1.69
6845.75,VVS,J-K,J-M,Jul,2021,2.01-2.09
6017.25,VS,J-K,J-M,Jul,2021,2.01-2.09
5245.5,SI,J-K,J-M,Jul,2021,2.01-2.09
3807,I1,J-K,J-M,Jul,2021,2.01-2.09
8969.5,VVS,E-F,E-F,Aug,2021,1.01-1.09
7393.25,VS,E-F,E-F,Aug,2021,1.01-1.09
4984,SI,E-F,E-F,Aug,2021,1.01-1.09
3226,I1,E-F,E-F,Aug,2021,1.01-1.09
6340.833333,VVS,G-I,G-I,Aug,2021,1.01-1.09
5832.333333,VS,G-I,G-I,Aug,2021,1.01-1.09
4095.666667,SI,G-I,G-I,Aug,2021,1.01-1.09
2811.333333,I1,G-I,G-I,Aug,2021,1.01-1.09
2826.5,VVS,L-M,J-M,Aug,2021,1.01-1.09
2557.25,VS,L-M,J-M,Aug,2021,1.01-1.09
2186.5,SI,L-M,J-M,Aug,2021,1.01-1.09
1911,I1,L-M,J-M,Aug,2021,1.01-1.09
12380,VVS,E-F,E-F,Aug,2021,1.5-1.69
9941,VS,E-F,E-F,Aug,2021,1.5-1.69
6719.5,SI,E-F,E-F,Aug,2021,1.5-1.69
4158,I1,E-F,E-F,Aug,2021,1.5-1.69
8398.333333,VVS,G-I,G-I,Aug,2021,1.5-1.69
7580.333333,VS,G-I,G-I,Aug,2021,1.5-1.69
5809.666667,SI,G-I,G-I,Aug,2021,1.5-1.69
3685.666667,I1,G-I,G-I,Aug,2021,1.5-1.69
3725.75,VVS,L-M,J-M,Aug,2021,1.5-1.69
3266.75,VS,L-M,J-M,Aug,2021,1.5-1.69
2838.25,SI,L-M,J-M,Aug,2021,1.5-1.69
2262,I1,L-M,J-M,Aug,2021,1.5-1.69
17307.5,VVS,E-F,E-F,Aug,2021,2.01-2.09
13037.5,VS,E-F,E-F,Aug,2021,2.01-2.09
8795,SI,E-F,E-F,Aug,2021,2.01-2.09
5737.5,I1,E-F,E-F,Aug,2021,2.01-2.09
11574.66667,VVS,G-I,G-I,Aug,2021,2.01-2.09
10070.08333,VS,G-I,G-I,Aug,2021,2.01-2.09
7685.5,SI,G-I,G-I,Aug,2021,2.01-2.09
5131.333333,I1,G-I,G-I,Aug,2021,2.01-2.09
4628.5,VVS,L-M,J-M,Aug,2021,2.01-2.09
4083,VS,L-M,J-M,Aug,2021,2.01-2.09
3551.25,SI,L-M,J-M,Aug,2021,2.01-2.09
2997,I1,L-M,J-M,Aug,2021,2.01-2.09
3800.25,VVS,J-K,J-M,Aug,2021,1.01-1.09
3450,VS,J-K,J-M,Aug,2021,1.01-1.09
2887.5,SI,J-K,J-M,Aug,2021,1.01-1.09
2158,I1,J-K,J-M,Aug,2021,1.01-1.09
5327.75,VVS,J-K,J-M,Aug,2021,1.5-1.69
4791.5,VS,J-K,J-M,Aug,2021,1.5-1.69
4281,SI,J-K,J-M,Aug,2021,1.5-1.69
2828,I1,J-K,J-M,Aug,2021,1.5-1.69
7097,VVS,J-K,J-M,Aug,2021,2.01-2.09
6194.75,VS,J-K,J-M,Aug,2021,2.01-2.09
